#OTU ID	SRR2668386	SRR2666966	SRR2666951	SRR2666430	SRR2666998	SRR2666992	SRR2666999	SRR2667424	SRR2666957	SRR2666996	SRR2668685	SRR2666955	SRR2666952	SRR2666949	SRR2667002	SRR2666948	SRR2666944	SRR2666429	SRR2666950	SRR2668394	SRR2666993	SRR2666962	SRR2668385	SRR2666431	SRR2666900	SRR2666954	SRR2666960	SRR2666943	SRR2668706	SRR2668785	SRR2668789	SRR2668681	SRR2668790	SRR2668794	SRR2666995	SRR2666428	SRR2668389	SRR2666989	SRR2666946	SRR2668393	SRR2668388	SRR2668683	SRR2668384	SRR2668686	SRR2667003	SRR2668783	SRR2668788	SRR2668787	SRR2668807	SRR2667186	SRR2667427	SRR2668392	SRR2666953	SRR2668391	SRR2668784	SRR2667423	SRR2667123	SRR2667060	SRR2668792	SRR2666963	SRR2668811	SRR2668782	SRR2668791	SRR2668812	SRR2668682	SRR2666965	SRR2667421	SRR2666945	SRR2667425	SRR2668684	SRR2668813	SRR2668786	SRR2667426	SRR2667422	SRR2667428	SRR2667004	SRR2668383	SRR2668395	SRR2668390	SRR2666959	SRR2668396	SRR2667000	SRR2666991	SRR2668387
JQ084868.1.1493	16.0	0.0	0.0	0.0	1.0	1.0	0.0	42.0	0.0	0.0	212.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	1.0	0.0	11.0	0.0	8.0	0.0	4.0	1.0	0.0	0.0	145.0	843.0	311.0	131.0	76.0	286.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	307.0	1.0	95.0	0.0	359.0	306.0	218.0	166.0	10.0	148.0	0.0	0.0	0.0	272.0	8.0	3.0	5.0	280.0	0.0	466.0	146.0	107.0	304.0	107.0	1.0	7.0	0.0	1.0	193.0	164.0	227.0	4.0	2.0	2.0	7.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	38.0
DQ456091.1.1456	0.0	10.0	25.0	0.0	10.0	1.0	2.0	0.0	10.0	9.0	0.0	2.0	7.0	23.0	1.0	35.0	3.0	1.0	3.0	0.0	1.0	4.0	1.0	4.0	10.0	1.0	5.0	0.0	3.0	5.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	0.0	2.0	0.0	1.0	9.0	1.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DQ057453.1.1460	0.0	0.0	0.0	0.0	25.0	0.0	27.0	0.0	0.0	6.0	0.0	2.0	10.0	9.0	5.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EF406489.1.1499	38.0	1.0	0.0	0.0	2.0	7.0	0.0	161.0	0.0	6.0	116.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	105.0	505.0	212.0	102.0	48.0	192.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	220.0	11.0	101.0	4.0	204.0	210.0	145.0	102.0	21.0	44.0	3.0	0.0	2.0	150.0	17.0	6.0	12.0	184.0	1.0	297.0	115.0	76.0	297.0	58.0	17.0	8.0	1.0	1.0	147.0	140.0	165.0	7.0	4.0	1.0	8.0	0.0	18.0	1.0	1.0	1.0	0.0	0.0	30.0
DQ794927.1.1393	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	17.0	8.0	2.0	5.0	8.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	8.0	0.0	1.0	0.0	13.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	1.0	11.0	0.0	12.0	3.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	2.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
HQ780784.1.1444	0.0	3.0	2.0	1.0	0.0	1.0	1.0	6.0	0.0	0.0	28.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	103.0	44.0	34.0	12.0	43.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	37.0	4.0	24.0	0.0	50.0	54.0	31.0	31.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	28.0	0.0	72.0	19.0	19.0	38.0	15.0	2.0	0.0	1.0	0.0	44.0	29.0	31.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
HM813227.1.1345	5.0	3.0	19.0	7.0	1.0	1.0	3.0	1.0	10.0	27.0	0.0	3.0	6.0	3.0	1.0	10.0	4.0	0.0	14.0	4.0	3.0	3.0	9.0	72.0	71.0	0.0	2.0	4.0	0.0	2.0	0.0	5.0	0.0	0.0	2.0	35.0	34.0	38.0	20.0	5.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	51.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	0.0
AY991819.1.1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	5.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	10.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	7.0	6.0	1.0	22.0	2.0	0.0	0.0	0.0	0.0	6.0	3.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HM808814.1.1347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	324.0	154.0	78.0	20.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	64.0	0.0	128.0	165.0	130.0	82.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	141.0	0.0	274.0	97.0	55.0	52.0	54.0	0.0	0.0	0.0	0.0	112.0	58.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU506321.1.1392	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	16.0	82.0	45.0	18.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	10.0	0.0	36.0	29.0	16.0	17.0	0.0	3.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	26.0	0.0	48.0	5.0	9.0	22.0	9.0	0.0	0.0	0.0	0.0	16.0	16.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
HQ802052.1.1445	0.0	0.0	7.0	738.0	0.0	5.0	0.0	3.0	0.0	0.0	310.0	0.0	0.0	0.0	2.0	0.0	548.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	29.0	0.0	0.0	5.0	25.0	117.0	7.0	2.0	3.0	15.0	0.0	57.0	0.0	77.0	403.0	1.0	0.0	233.0	6.0	8.0	0.0	1967.0	16.0	53.0	42.0	0.0	9.0	0.0	0.0	3.0	7.0	1.0	0.0	1.0	24.0	1.0	6.0	53.0	28.0	24.0	340.0	0.0	0.0	6.0	1.0	3.0	7.0	86.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	36.0	0.0
AF376226.1.1329	13.0	15.0	33.0	0.0	13.0	4.0	62.0	3.0	5.0	21.0	0.0	13.0	26.0	20.0	22.0	20.0	2.0	0.0	13.0	3.0	38.0	11.0	5.0	5.0	6.0	1.0	7.0	0.0	2.0	6.0	3.0	1.0	2.0	0.0	20.0	3.0	37.0	2.0	0.0	10.0	2.0	11.0	5.0	0.0	9.0	0.0	1.0	4.0	1.0	0.0	0.0	5.0	4.0	57.0	0.0	2.0	1.0	2.0	0.0	11.0	2.0	4.0	3.0	0.0	1.0	8.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	5.0	1.0	0.0
DQ810088.1.1378	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	11.0	6.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	6.0	2.0	1.0	2.0	0.0	0.0	1.0	1.0	9.0	0.0	0.0	1.0	4.0	0.0	12.0	3.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HQ787925.1.1456	2.0	6.0	9.0	0.0	45.0	17.0	34.0	6.0	9.0	25.0	0.0	4.0	2.0	6.0	28.0	14.0	12.0	0.0	5.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	8.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	9.0	0.0	7.0	0.0	2.0	3.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	1.0	4.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	1.0	5.0	0.0	3.0	0.0	7.0	1.0	0.0
AFBM01000011.260.1774	39.0	0.0	34.0	0.0	1.0	1.0	0.0	20.0	567.0	0.0	1.0	57.0	4.0	0.0	0.0	22.0	0.0	0.0	3.0	5.0	0.0	0.0	47.0	0.0	1.0	53.0	0.0	1.0	7.0	34.0	9.0	3.0	0.0	3.0	3.0	0.0	10.0	0.0	1.0	3.0	41.0	20.0	7.0	4.0	0.0	16.0	5.0	6.0	4.0	6.0	14.0	0.0	208.0	8.0	3.0	4.0	3.0	6.0	8.0	0.0	7.0	1.0	2.0	3.0	4.0	0.0	5.0	0.0	0.0	13.0	8.0	15.0	2.0	1.0	3.0	6.0	1.0	2.0	1.0	34.0	3.0	0.0	0.0	0.0
HM808464.1.1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	5.0	1.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	13.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	10.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HK556695.1.1349	0.0	26.0	41.0	1.0	3.0	6.0	5.0	41.0	42.0	1.0	1.0	20.0	1.0	0.0	14.0	6.0	0.0	0.0	0.0	1.0	18.0	0.0	4.0	0.0	2.0	4.0	2.0	3.0	4.0	10.0	7.0	2.0	1.0	2.0	11.0	1.0	3.0	2.0	0.0	5.0	12.0	13.0	27.0	2.0	0.0	14.0	0.0	6.0	5.0	14.0	25.0	6.0	41.0	12.0	4.0	11.0	10.0	5.0	7.0	0.0	2.0	2.0	0.0	5.0	2.0	11.0	14.0	1.0	282.0	0.0	4.0	2.0	3.0	6.0	4.0	7.0	4.0	1.0	17.0	6.0	0.0	5.0	0.0	10.0
FN667424.1.1495	2.0	2.0	0.0	2.0	27.0	11.0	282.0	0.0	10.0	18.0	0.0	3.0	1.0	2.0	46.0	0.0	0.0	3.0	1.0	0.0	26.0	2.0	0.0	1.0	1.0	4.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	0.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	10.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	5.0	2.0	0.0	2.0	0.0	3.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	19.0	4.0	0.0
GQ327286.1.1334	0.0	9.0	6.0	2.0	10.0	2.0	13.0	11.0	2.0	1.0	0.0	5.0	1.0	5.0	4.0	5.0	0.0	0.0	3.0	0.0	3.0	2.0	2.0	7.0	19.0	2.0	2.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	2.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	2.0	1.0	6.0	9.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	6.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0
DQ456042.1.1454	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	34.0	0.0	0.0	0.0	0.0	0.0	50.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	27.0	0.0
AY352281.1.1433	0.0	0.0	0.0	2288.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	709.0	1401.0	0.0	0.0	7.0	0.0	0.0	1260.0	1697.0	0.0	2.0	26841.0	0.0	438.0	253.0	9.0	129.0	648.0	20.0	1714.0	0.0	108.0	747.0	0.0	0.0	1394.0	3.0	2.0	0.0	1.0	2018.0	54.0	17.0	0.0	5.0	0.0	0.0	0.0	714.0	1.0	0.0	0.0	289.0	0.0	183.0	1567.0	199.0	1685.0	7.0	0.0	0.0	371.0	0.0	317.0	261.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	167.0	1.0	296.0	0.0
EF097622.1.1400	0.0	10.0	2.0	0.0	143.0	2.0	20.0	2.0	67.0	0.0	5.0	6.0	0.0	7.0	85.0	20.0	0.0	0.0	4.0	1.0	0.0	0.0	77.0	0.0	1.0	2.0	0.0	1.0	4.0	14.0	6.0	0.0	3.0	3.0	38.0	2.0	0.0	7.0	2.0	0.0	31.0	25.0	41.0	1.0	7.0	63.0	2.0	8.0	2.0	1.0	0.0	4.0	102.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	14.0	22.0	3.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	2.0	1.0	2.0	0.0	0.0	19.0	0.0	0.0
GU179917.1.1382	2.0	2.0	0.0	1.0	1.0	6.0	1.0	13.0	87.0	257.0	7.0	7.0	0.0	0.0	127.0	1.0	470.0	0.0	86.0	0.0	15.0	34.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	66.0	1.0	1.0	5.0	0.0	2.0	0.0	3.0	8.0	0.0	6.0	91.0	0.0	2.0	0.0	0.0	9.0	5.0	18.0	31.0	1.0	1.0	1.0	6.0	0.0	27.0	0.0	8.0	0.0	4.0	11.0	33.0	18.0	0.0	0.0	1.0	1.0	5.0	0.0	31.0	4.0	3.0	1.0	1.0	2.0	19.0	0.0	24.0	1.0	0.0
HW066329.1.1500	3.0	8.0	1.0	10.0	4.0	0.0	4.0	13.0	3.0	2.0	0.0	7.0	0.0	1.0	4.0	6.0	2.0	0.0	1.0	1.0	3.0	6.0	4.0	2.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	3.0	1.0	0.0	4.0	10.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	4.0	1.0	6.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	23.0	0.0
JAJG01000006.232131.233648	1486.0	127.0	0.0	0.0	3547.0	568.0	486.0	68.0	12.0	1262.0	330.0	1.0	0.0	0.0	2094.0	0.0	0.0	2.0	0.0	17.0	56.0	2026.0	56.0	0.0	0.0	1.0	1233.0	9.0	194.0	904.0	377.0	191.0	54.0	332.0	438.0	4.0	486.0	0.0	52.0	5.0	4308.0	324.0	73.0	176.0	4.0	378.0	372.0	329.0	195.0	11.0	115.0	63.0	5.0	29.0	324.0	9.0	3.0	6.0	356.0	145.0	560.0	204.0	230.0	113.0	121.0	1800.0	7.0	0.0	11.0	252.0	212.0	348.0	1.0	2.0	50.0	3.0	5.0	5.0	24.0	438.0	1.0	295.0	0.0	91.0
DQ062215.1.1363	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	8.0	9.0	51.0	19.0	11.0	4.0	14.0	0.0	0.0	4.0	0.0	0.0	2.0	5.0	5.0	0.0	7.0	0.0	20.0	18.0	24.0	13.0	0.0	1.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	16.0	0.0	51.0	14.0	8.0	12.0	5.0	0.0	0.0	0.0	0.0	16.0	11.0	17.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0
EF096728.1.1407	10.0	0.0	0.0	0.0	0.0	1.0	0.0	52.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	165.0	803.0	283.0	139.0	62.0	253.0	3.0	0.0	0.0	0.0	5.0	3.0	0.0	260.0	3.0	101.0	1.0	262.0	271.0	254.0	174.0	12.0	44.0	1.0	0.0	0.0	222.0	8.0	2.0	7.0	252.0	0.0	390.0	166.0	114.0	507.0	91.0	1.0	2.0	4.0	0.0	207.0	169.0	187.0	5.0	3.0	1.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0
FJ951869.1.1490	74.0	435.0	262.0	229.0	384.0	64.0	786.0	94.0	631.0	438.0	18.0	1010.0	142.0	351.0	140.0	504.0	451.0	17.0	180.0	65.0	181.0	155.0	238.0	345.0	162.0	80.0	332.0	67.0	7.0	59.0	23.0	14.0	3.0	13.0	102.0	316.0	235.0	352.0	21.0	84.0	342.0	12.0	25.0	6.0	76.0	38.0	26.0	42.0	23.0	33.0	32.0	38.0	41.0	260.0	17.0	81.0	54.0	67.0	13.0	122.0	22.0	21.0	12.0	14.0	8.0	108.0	116.0	24.0	41.0	18.0	15.0	11.0	22.0	132.0	26.0	33.0	21.0	18.0	65.0	80.0	7.0	34.0	539.0	74.0
EF096498.1.1412	11.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	2.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	3.0	8.0	7.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	6.0	1.0	7.0	4.0	5.0	13.0	1.0	0.0	0.0	4.0	3.0	2.0	1.0	5.0	0.0	6.0	5.0	1.0	3.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	14.0
HW066284.1.1495	23.0	7.0	13.0	15.0	20.0	0.0	7.0	1.0	16.0	5.0	0.0	2.0	7.0	9.0	1.0	15.0	3.0	2.0	5.0	2.0	1.0	3.0	1.0	7.0	24.0	1.0	2.0	1.0	0.0	13.0	4.0	2.0	0.0	10.0	0.0	7.0	2.0	8.0	1.0	3.0	3.0	5.0	0.0	1.0	2.0	7.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	2.0	2.0	0.0	4.0	2.0	4.0	4.0	2.0	3.0	1.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	10.0	0.0
HQ326729.1.1503	3.0	7.0	2.0	0.0	15.0	30.0	113.0	89.0	19.0	21.0	0.0	85.0	0.0	1.0	7.0	1.0	10.0	0.0	3.0	1.0	3.0	2.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	0.0	12.0	1.0	1.0	26.0	0.0	7.0	0.0	1.0	0.0	1.0	28.0	14.0	0.0	4.0	1.0	0.0	44.0	28.0	32.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	18.0	0.0	7.0	0.0	0.0	0.0	8.0	12.0	2.0	24.0	3.0	8.0	2.0	4.0	1.0	8.0	0.0	0.0
GQ871713.1.1490	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	104.0	4.0	4.0	2.0	20.0	0.0	0.0	0.0	113.0	552.0	0.0	0.0	86.0	3.0	7.0	0.0	382.0	92.0	51.0	30.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	29.0	0.0	12.0	396.0	108.0	133.0	139.0	0.0	0.0	92.0	0.0	4.0	8.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0	0.0
KF842686.1.1375	0.0	2.0	5.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	8.0	12.0	1.0	2.0	0.0	0.0	6.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	1.0	0.0	0.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DQ455975.1.1444	2.0	1.0	1.0	0.0	5.0	0.0	6.0	0.0	1.0	4.0	2.0	2.0	1.0	1.0	0.0	7.0	1.0	1.0	3.0	0.0	0.0	0.0	4.0	9.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	6.0	11.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HM123934.1.1503	1.0	89.0	23.0	2.0	17.0	3.0	3.0	3.0	15.0	5.0	4.0	10.0	12.0	28.0	4.0	29.0	0.0	0.0	13.0	1.0	5.0	2.0	2.0	4.0	20.0	3.0	11.0	0.0	0.0	3.0	1.0	5.0	0.0	3.0	12.0	11.0	1.0	0.0	1.0	0.0	24.0	1.0	1.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	35.0	5.0	1.0	1.0	1.0	0.0	12.0	7.0	8.0	5.0	1.0	0.0	3.0	9.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	6.0	0.0
GQ480030.1.1473	17.0	6.0	2.0	8.0	26.0	7.0	27.0	0.0	0.0	2.0	1.0	9.0	0.0	5.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	7.0	39.0	35.0	0.0	2.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	28.0	55.0	16.0	4.0	5.0	10.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	0.0	31.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	4.0	0.0
FJ440095.1.1454	0.0	0.0	0.0	1148.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4042.0	0.0	0.0	2.0	0.0	0.0	5340.0	3049.0	0.0	0.0	34.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	955.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AY979188.1.1354	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	0.0	42.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0
